,,,,,,,
,,,,,,,
,CATEGORY-1,CATEGORY-2,CATEGORY-3,CATEGORY-4,CATEGORY-5,CATEGORY-6,CATEGORY-7
,ANALYTICS,Data Science & Machine Learning,Deep Learning & Neural Networks,Convolutional Networks,CNN Layers,Feature Maps,
,ANALYTICS,Data Science & Machine Learning,Deep Learning & Neural Networks,Convolutional Networks,Pooling Operations,Max Pooling,
,ANALYTICS,Data Science & Machine Learning,Deep Learning & Neural Networks,Convolutional Networks,Pooling Operations,Average Pooling,
,ANALYTICS,Data Science & Machine Learning,Deep Learning & Neural Networks,Convolutional Networks,Pooling Operations,Global Pooling,
,ANALYTICS,Data Science & Machine Learning,Deep Learning & Neural Networks,Recurrent Networks,RNN Types,Simple RNN,
,ANALYTICS,Data Science & Machine Learning,Deep Learning & Neural Networks,Recurrent Networks,RNN Types,Long Short-Term Memory,
,ANALYTICS,Data Science & Machine Learning,Deep Learning & Neural Networks,Recurrent Networks,RNN Types,Gated Recurrent Unit,
,ANALYTICS,Data Science & Machine Learning,Deep Learning & Neural Networks,Recurrent Networks,Sequence Processing,Sequential Input,
,ANALYTICS,Data Science & Machine Learning,Deep Learning & Neural Networks,Recurrent Networks,Sequence Processing,Hidden State,
,ANALYTICS,Data Science & Machine Learning,Deep Learning & Neural Networks,Recurrent Networks,Sequence Processing,Temporal Dependencies,
,ANALYTICS,Data Science & Machine Learning,Deep Learning & Neural Networks,Transfer Learning,Pre-trained Models,ImageNet Models,
,ANALYTICS,Data Science & Machine Learning,Deep Learning & Neural Networks,Transfer Learning,Pre-trained Models,BERT Models,
,ANALYTICS,Data Science & Machine Learning,Deep Learning & Neural Networks,Transfer Learning,Pre-trained Models,GPT Models,
,ANALYTICS,Data Science & Machine Learning,Deep Learning & Neural Networks,Transfer Learning,Fine-tuning,Layer Freezing,
,ANALYTICS,Data Science & Machine Learning,Deep Learning & Neural Networks,Transfer Learning,Fine-tuning,Learning Rate Adjustment,
,ANALYTICS,Data Science & Machine Learning,Deep Learning & Neural Networks,Transfer Learning,Fine-tuning,Domain Adaptation,
,ANALYTICS,Data Science & Machine Learning,Deep Learning & Neural Networks,Deep Learning Frameworks,TensorFlow,Tensor Operations,
,ANALYTICS,Data Science & Machine Learning,Deep Learning & Neural Networks,Deep Learning Frameworks,TensorFlow,Keras Integration,
,ANALYTICS,Data Science & Machine Learning,Deep Learning & Neural Networks,Deep Learning Frameworks,TensorFlow,TensorBoard,
,ANALYTICS,Data Science & Machine Learning,Deep Learning & Neural Networks,Deep Learning Frameworks,PyTorch,Dynamic Computation Graphs,
,ANALYTICS,Data Science & Machine Learning,Deep Learning & Neural Networks,Deep Learning Frameworks,PyTorch,Autograd,
,ANALYTICS,Data Science & Machine Learning,Deep Learning & Neural Networks,Deep Learning Frameworks,PyTorch,GPU Acceleration,
,ANALYTICS,Programming & Scripting,Python Programming,Python Fundamentals,Data Types,Integers,
,ANALYTICS,Programming & Scripting,Python Programming,Python Fundamentals,Data Types,Floats,
,ANALYTICS,Programming & Scripting,Python Programming,Python Fundamentals,Data Types,Strings,
,ANALYTICS,Programming & Scripting,Python Programming,Python Fundamentals,Data Types,Booleans,
,ANALYTICS,Programming & Scripting,Python Programming,Python Fundamentals,Control Flow,Conditional Statements,
,ANALYTICS,Programming & Scripting,Python Programming,Python Fundamentals,Control Flow,Loops,
,ANALYTICS,Programming & Scripting,Python Programming,Python Fundamentals,Control Flow,Exception Handling,
,ANALYTICS,Programming & Scripting,Python Programming,Python Fundamentals,Functions,Function Definition,
,ANALYTICS,Programming & Scripting,Python Programming,Python Fundamentals,Functions,Parameters and Arguments,
,ANALYTICS,Programming & Scripting,Python Programming,Python Fundamentals,Functions,Return Values,
,ANALYTICS,Programming & Scripting,Python Programming,Data Structures,Lists,List Creation,
,ANALYTICS,Programming & Scripting,Python Programming,Data Structures,Lists,List Methods,
,ANALYTICS,Programming & Scripting,Python Programming,Data Structures,Lists,List Comprehensions,
,ANALYTICS,Programming & Scripting,Python Programming,Data Structures,Dictionaries,Dictionary Creation,
,ANALYTICS,Programming & Scripting,Python Programming,Data Structures,Dictionaries,Dictionary Methods,
,ANALYTICS,Programming & Scripting,Python Programming,Data Structures,Dictionaries,Key-Value Operations,
,ANALYTICS,Programming & Scripting,Python Programming,Data Structures,Sets,Set Creation,
,ANALYTICS,Programming & Scripting,Python Programming,Data Structures,Sets,Set Operations,
,ANALYTICS,Programming & Scripting,Python Programming,Data Structures,Sets,Set Methods,
,ANALYTICS,Programming & Scripting,Python Programming,Data Structures,Tuples,Tuple Creation,
,ANALYTICS,Programming & Scripting,Python Programming,Data Structures,Tuples,Tuple Operations,
,ANALYTICS,Programming & Scripting,Python Programming,Data Structures,Tuples,Immutability,
,ANALYTICS,Programming & Scripting,Python Programming,Object-Oriented Programming,Classes,Class Definition,
,ANALYTICS,Programming & Scripting,Python Programming,Object-Oriented Programming,Classes,Attributes,
,ANALYTICS,Programming & Scripting,Python Programming,Object-Oriented Programming,Classes,Methods,
,ANALYTICS,Programming & Scripting,Python Programming,Object-Oriented Programming,Inheritance,Parent Classes,
,ANALYTICS,Programming & Scripting,Python Programming,Object-Oriented Programming,Inheritance,Child Classes,
,ANALYTICS,Programming & Scripting,Python Programming,Object-Oriented Programming,Inheritance,Method Overriding,
,ANALYTICS,Programming & Scripting,Python Programming,Object-Oriented Programming,Encapsulation,Private Attributes,
,ANALYTICS,Programming & Scripting,Python Programming,Object-Oriented Programming,Encapsulation,Public Interfaces,
,ANALYTICS,Programming & Scripting,Python Programming,Object-Oriented Programming,Encapsulation,Property Decorators,
,ANALYTICS,Programming & Scripting,Python Programming,Libraries & Packages,NumPy,Array Operations,
,ANALYTICS,Programming & Scripting,Python Programming,Libraries & Packages,NumPy,Mathematical Functions,
,ANALYTICS,Programming & Scripting,Python Programming,Libraries & Packages,NumPy,Broadcasting,
,ANALYTICS,Programming & Scripting,Python Programming,Libraries & Packages,Pandas,DataFrame Operations,
,ANALYTICS,Programming & Scripting,Python Programming,Libraries & Packages,Pandas,Data Manipulation,
,ANALYTICS,Programming & Scripting,Python Programming,Libraries & Packages,Pandas,Data Analysis,
,ANALYTICS,Programming & Scripting,Python Programming,Libraries & Packages,Matplotlib,Plotting Functions,
,ANALYTICS,Programming & Scripting,Python Programming,Libraries & Packages,Matplotlib,Figure Customization,
,ANALYTICS,Programming & Scripting,Python Programming,Libraries & Packages,Matplotlib,Chart Types,
,ANALYTICS,Programming & Scripting,Python Programming,Libraries & Packages,Scikit-learn,Machine Learning Algorithms,
,ANALYTICS,Programming & Scripting,Python Programming,Libraries & Packages,Scikit-learn,Model Selection,
,ANALYTICS,Programming & Scripting,Python Programming,Libraries & Packages,Scikit-learn,Preprocessing,
,ANALYTICS,Programming & Scripting,Python Programming,Error Handling,Try-Except Blocks,Exception Catching,
,ANALYTICS,Programming & Scripting,Python Programming,Error Handling,Try-Except Blocks,Multiple Exceptions,
,ANALYTICS,Programming & Scripting,Python Programming,Error Handling,Try-Except Blocks,Finally Blocks,
,ANALYTICS,Programming & Scripting,Python Programming,Error Handling,Custom Exceptions,Exception Definition,
,ANALYTICS,Programming & Scripting,Python Programming,Error Handling,Custom Exceptions,Exception Raising,
,ANALYTICS,Programming & Scripting,Python Programming,Error Handling,Debugging,Print Debugging,
,ANALYTICS,Programming & Scripting,Python Programming,Error Handling,Debugging,Debugger Usage,
,ANALYTICS,Programming & Scripting,Python Programming,Error Handling,Debugging,Logging,
,ANALYTICS,Programming & Scripting,Python Programming,Code Optimization,Performance,Time Complexity,
,ANALYTICS,Programming & Scripting,Python Programming,Code Optimization,Performance,Space Complexity,
,ANALYTICS,Programming & Scripting,Python Programming,Code Optimization,Performance,Profiling Tools,
,ANALYTICS,Programming & Scripting,Python Programming,Code Optimization,Memory Management,Garbage Collection,
,ANALYTICS,Programming & Scripting,Python Programming,Code Optimization,Memory Management,Memory Profiling,
,ANALYTICS,Programming & Scripting,Python Programming,Code Optimization,Memory Management,Reference Counting,
,ANALYTICS,Programming & Scripting,Python Programming,Code Optimization,Vectorization,NumPy Operations,
,ANALYTICS,Programming & Scripting,Python Programming,Code Optimization,Vectorization,Pandas Operations,
,ANALYTICS,Programming & Scripting,Python Programming,Code Optimization,Vectorization,Loop Avoidance,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Basic SQL,SELECT Statements,Column Selection,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Basic SQL,SELECT Statements,WHERE Clauses,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Basic SQL,SELECT Statements,ORDER BY,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Basic SQL,SELECT Statements,GROUP BY,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Basic SQL,Data Types,Numeric Types,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Basic SQL,Data Types,String Types,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Basic SQL,Data Types,Date/Time Types,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Basic SQL,Filtering,Comparison Operators,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Basic SQL,Filtering,Logical Operators,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Basic SQL,Filtering,Pattern Matching,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Advanced Queries,Aggregate Functions,COUNT,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Advanced Queries,Aggregate Functions,SUM,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Advanced Queries,Aggregate Functions,AVG,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Advanced Queries,Aggregate Functions,MIN/MAX,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Advanced Queries,HAVING Clause,Group Filtering,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Advanced Queries,HAVING Clause,Aggregate Conditions,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Advanced Queries,CASE Statements,Conditional Logic,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Advanced Queries,CASE Statements,Value Transformation,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Joins & Subqueries,INNER JOIN,Matching Records,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Joins & Subqueries,INNER JOIN,Join Conditions,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Joins & Subqueries,LEFT JOIN,Left Table Preservation,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Joins & Subqueries,LEFT JOIN,NULL Handling,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Joins & Subqueries,RIGHT JOIN,Right Table Preservation,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Joins & Subqueries,FULL OUTER JOIN,All Records,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Joins & Subqueries,Subqueries,Scalar Subqueries,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Joins & Subqueries,Subqueries,Table Subqueries,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Joins & Subqueries,Subqueries,Correlated Subqueries,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Window Functions,ROW_NUMBER,Row Numbering,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Window Functions,ROW_NUMBER,Partitioning,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Window Functions,RANK,Ranking with Gaps,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Window Functions,RANK,Dense Ranking,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Window Functions,LAG/LEAD,Previous/Next Values,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Window Functions,LAG/LEAD,Offset Specification,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Window Functions,Aggregate Windows,Running Totals,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Window Functions,Aggregate Windows,Moving Averages,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Stored Procedures,Procedure Creation,Parameter Declaration,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Stored Procedures,Procedure Creation,Procedure Body,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Stored Procedures,Procedure Creation,Return Values,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Stored Procedures,Control Flow,IF Statements,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Stored Procedures,Control Flow,WHILE Loops,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Stored Procedures,Control Flow,TRY-CATCH,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Stored Procedures,Variables,Variable Declaration,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Stored Procedures,Variables,Variable Assignment,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Query Optimization,Execution Plans,Plan Analysis,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Query Optimization,Execution Plans,Cost Estimation,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Query Optimization,Execution Plans,Optimization Hints,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Query Optimization,Indexing,Index Types,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Query Optimization,Indexing,Index Selection,
,ANALYTICS,Programming & Scripting,SQL & Database Querying,Query Optimization,Indexing,Index Maintenance,
